idle_time_total,idle_time_max,edit_events,edit_velocity,backspace_ratio,cursor_moves,cursor_distance,cursor_entropy,error_events,unique_errors,error_repeat_count,error_persistence,time_since_last_run,run_attempt_count,context_switches,focus_time_avg,comment_keywords,comment_length_avg,is_stuck,pattern
63.455199051738035,53.96672302831244,21,1.0782977482942462,0.6314354074352376,59,182.89570248067764,2.9798885296690063,0,0,0,0.0,101.42282510897293,5,10,5.8069067497087445,3,61.428636749743575,1,logic_bug_confusion
10.548476108118924,9.302760488180915,44,12.750054387522791,0.21507753869744356,23,35.415484766228225,1.390865615356997,2,1,0,0.0,52.90406474356373,5,0,21.195062569751663,0,18.723624322676013,0,steady_progress
13.750092997785394,17.699707128369848,47,4.707285418179928,0.29619143920011853,70,178.04542954946004,2.309845965291134,14,1,1,0.9840090537474258,98.88960723328235,4,2,7.439798863964302,0,19.20582009813735,1,typo_hunt
12.91953667403555,7.4637812566863,68,8.199357672705705,0.12565903566271355,39,82.8818216486566,1.1637771461565025,3,2,0,0.26528400171780353,44.24804915651516,2,5,19.82668454791901,0,37.51310532941264,0,implementing_feature
54.55552905285982,57.78624339672543,14,0.8263651198674282,0.9711487804852482,17,33.80452887662928,1.6355078511303218,2,0,0,0.0,230.3167925164515,0,5,28.248476116712975,4,68.29614057699264,1,concept_gap
53.28908048780817,28.075784311183337,45,2.3989406527609423,0.6455453582850814,55,95.96328509291185,1.9269843395676907,8,1,6,0.679882518339023,175.56775445538415,0,4,11.111755015489052,2,60.82018881449928,1,syntax_error_loop
79.86904439129614,60.457791516023654,10,0.4491691294660301,0.703326708185555,20,41.51543208432469,0.9775828181020422,2,0,0,0.0,193.08064594138426,0,11,11.326680392335048,3,70.15548957292515,1,concept_gap
10.129175996904076,7.416556500549305,77,15.317982273074543,0.3577155475077162,41,135.1613671428544,1.5187039605682322,0,0,0,0.0,47.15745361418578,5,1,39.342181460225156,0,24.3815562054282,0,refactoring
5.221241492651717,0.48701414261687326,50,12.031783322682829,0.45373968042072277,49,50.00192655526291,1.8668982500575682,1,0,0,0.0,52.20582031456289,5,1,16.605058074544946,0,15.04328297381122,0,refactoring
5.636265732311293,10.070912782223582,47,9.175144479391598,0.12353611987807844,23,38.61261452249208,1.1905118381651505,3,2,0,0.18744507701489946,63.647805953809495,3,7,14.93809328410157,0,16.10666904857905,0,implementing_feature
44.86227417709344,23.84485945949259,31,3.472220263412449,0.5643456321402919,74,207.81222285927194,2.5067526845337302,15,1,1,0.9884712819583171,97.88870701931702,7,3,11.4970351946475,0,21.90858405705901,1,typo_hunt
5.537837432976001,10.245547332662923,58,9.029671794009232,0.19984565381539285,29,22.155590156872236,1.3257935752498733,0,0,0,0.0,25.29712661979309,4,2,18.113705435472948,0,20.00861376991377,0,steady_progress
39.60694204192841,21.783621402192964,50,3.068376939137181,0.45389602810375684,61,185.39874608665866,2.753143644702845,13,1,1,0.9401765387724237,101.3204062546287,8,4,14.526287903695307,0,29.27187813448407,1,typo_hunt
8.366344713099702,10.815295784892182,43,8.19909475837031,0.2189846890541373,25,55.437210896196,1.3898675907919569,0,0,0,0.0,25.549383381302924,3,1,47.27975973407988,0,18.434789145402508,0,steady_progress
22.719692855657474,25.43642208799372,43,3.5006290596127343,0.427651774994311,65,208.26860457424658,2.691315985398589,17,1,1,0.9793538033923621,111.38207006797887,7,4,7.642413891120661,0,20.638328205498667,1,typo_hunt
32.42680453619377,28.09013597923142,36,3.0991870140787916,0.5328380265837538,92,241.91575397681527,2.714064858796838,18,1,1,0.8822447971943786,106.3011119506798,9,2,14.029736531120578,0,20.280393111517416,1,typo_hunt
12.378440729837749,4.189616211280974,94,14.405659197051104,0.5475026590316161,45,82.66254332463251,1.8888631443615913,0,0,0,0.0,47.22360618913132,7,1,33.068166838345725,0,12.535296929575711,0,refactoring
8.019050581027463,5.363401985030019,47,5.242280920189158,0.1416815379325635,17,58.734114053352556,1.3189224410491436,2,0,0,0.0,49.04714797676018,6,0,46.11884972399116,0,11.04650757866759,0,steady_progress
48.52951432069085,28.394481048114805,22,2.899564254261928,0.7200643586872015,32,126.66119565761242,2.6332604020550288,8,1,8,0.7632756720591617,151.88108422819812,1,3,21.007588565682013,1,58.31833365507465,1,syntax_error_loop
7.620862791907745,6.447165177144377,64,10.495157937111845,0.4302008978052822,49,100.76223445116469,2.020261485424354,1,0,0,0.0,56.187814350899195,4,1,45.380563804411565,0,24.583213018112517,0,refactoring
62.60909187002666,23.725008075904388,25,4.139932541759335,0.6111614599455133,38,54.75689199236611,1.9067688092199735,7,2,5,0.5331668420053489,149.5966164082019,3,11,10.437669914668577,0,41.161084050297475,1,api_misunderstanding
36.01634161458277,16.076572832511022,30,3.6879865994421674,0.40837875044059463,68,234.96663469214525,2.463236670186956,10,1,1,0.9425195591754622,94.94443982444004,4,3,7.55085033878854,0,17.992545824091575,1,typo_hunt
23.88574985101384,22.486910433460103,38,4.026185982125626,0.2828465674779771,75,218.79755520211438,2.704196434766314,10,1,1,1.0560657964867148,71.89392795661426,5,3,12.517171304092871,0,14.895912663448431,1,typo_hunt
65.75467591691607,49.90943736377019,13,0.8167904333342947,0.6682222162070387,19,28.70525847666038,1.3581029728412124,2,0,0,0.0,241.45016846985433,0,5,22.55892750222916,4,109.66435186205854,1,concept_gap
73.69842073862866,59.85232102034417,11,0.26112262292643995,0.6824491686949402,11,53.699019220049315,1.493625450795884,2,0,0,0.0,254.25050255245586,0,5,25.70080095048254,2,71.27362141686416,1,concept_gap
8.868169702140284,10.986075643819902,38,6.6315158812950905,0.22189380426633779,42,77.42356852794181,1.605642579827015,4,2,0,0.3554082238958718,20.715854269073027,9,5,18.59447010566081,0,20.76958533712139,0,debugging_successfully
68.19190112058861,29.543621327946827,31,1.1912937454875558,0.5785517645344335,48,135.14026768368888,2.8282269781490594,0,0,0,0.0,65.86339760886582,6,12,10.854088600008383,1,46.91489572049556,1,logic_bug_confusion
22.107081820063232,7.654018891233388,21,4.676443545258321,0.27601984311770084,32,88.7559826270948,1.7993082514662504,6,2,1,0.2451305659194353,29.4956250560738,8,2,21.914719658296406,0,25.667538331103753,0,debugging_successfully
52.32155537975853,29.655388810910008,30,2.05827043912807,0.6170229029387548,45,74.752684546018,2.7409118664678767,12,2,9,0.6953804125766877,169.70736482373664,0,7,13.516532147661163,2,56.384748332336116,1,syntax_error_loop
13.59820825908813,6.427314253013394,72,10.262238354965788,0.09647578735295083,32,91.89223883084873,1.2916456153368978,1,2,0,0.2548497596892517,43.33025421459183,4,6,25.21775531522778,0,25.147499104215452,0,implementing_feature
41.1810734566613,24.727017380058818,15,1.335822728904426,0.5588967773855381,49,175.88116431764843,2.855447606760215,1,0,0,0.0,95.65853352934006,6,8,8.903910302537255,2,59.640460998109084,1,logic_bug_confusion
14.413235325553579,16.48900362116529,42,6.0549025861072,0.10416325813318734,26,36.183128392337586,1.126129941285504,2,1,0,0.2222188995560211,60.563145327279294,4,8,23.950113678149208,0,34.76918836731078,0,implementing_feature
12.328416251713248,3.7553801051665916,66,7.21724338362501,0.17899410760395987,32,62.02045526895332,1.1201019341045841,3,1,0,0.36607128791453303,52.530642967646806,2,6,26.786520468916258,0,1.3973520541696303,0,implementing_feature
5.263613703079944,6.5692591867154615,86,14.335154337167069,0.44551556578663176,43,106.72249224323961,1.7108486921063257,1,0,0,0.0,61.61395087109603,7,1,39.1294872520264,0,24.343967411172187,0,refactoring
68.89082283385778,40.064555963895955,15,1.42633607813699,0.4444000258335874,66,154.6807485428659,2.8815784685941255,1,0,0,0.0,76.41473204932288,4,10,8.868507929399696,3,21.131056612025112,1,logic_bug_confusion
32.40675070512762,23.044112413230696,58,4.163868993026748,0.36410828051338734,50,135.91125584655282,2.5539280906469495,12,1,1,1.0418374018791423,94.85589969867992,9,4,8.693803411728165,0,17.53999141465641,1,typo_hunt
56.47988867222517,35.787723723010785,22,1.0659706948289116,0.58487580203376,57,162.69793967546775,3.350932951931691,1,0,0,0.0,94.4562071053859,4,14,7.493881486916206,2,31.73742237982614,1,logic_bug_confusion
58.989805086296506,38.259968246395616,30,4.194229784079933,0.561625909033279,39,107.7396036392779,2.7313137513450036,11,2,4,0.5743150201601285,110.44057717558383,2,14,11.348023977867479,1,49.00536732980648,1,api_misunderstanding
59.22354532749704,29.867008674875827,36,2.7769715065275085,0.6074345836926652,29,83.2972543508931,1.9073729104378074,6,2,4,0.578489258911767,110.07083090196546,3,17,1.3170163967124595,0,57.59259247978568,1,api_misunderstanding
63.70940644972058,49.30152584846471,26,2.0291252792174124,0.6502234720351974,37,55.66519080059352,2.2692010237114815,10,2,5,0.6283492306370685,92.95585958393823,2,19,15.40442084377654,1,24.147539892701428,1,api_misunderstanding
80.32632594399692,40.34498046052577,22,1.996817109974483,0.4767266606588002,54,147.28695034847055,3.1547422045347595,0,0,0,0.0,116.26316424068759,5,9,4.677999103166686,1,46.58329705660535,1,logic_bug_confusion
5.140881762027731,8.882943622687447,57,8.990479478410858,0.4455302609204984,34,105.51607290034988,1.6736951774991005,1,0,0,0.0,44.02651307844302,6,3,23.763712724804662,0,8.6017226971668,0,refactoring
11.049059022843736,3.885591850175936,91,13.823764588149112,0.46025467690884136,54,133.2509667467274,1.6904309881992359,0,0,0,0.0,71.2611212706652,7,3,44.06789203492753,0,14.425665662532104,0,refactoring
18.123695597418543,34.42603585208828,26,2.7185198520001577,0.6627212708835117,26,84.46558546700713,2.481638430603289,8,2,5,0.6282618773125789,80.73829895512458,4,15,9.458626431700951,1,55.76906112760744,1,api_misunderstanding
41.00929460756907,32.10984410716729,22,1.5876330102488185,0.6709918932615414,38,81.4492878350262,2.743595155790205,8,2,9,0.9991412760613847,185.70969981793704,0,6,15.832684598729948,1,62.979401935351326,1,syntax_error_loop
74.4206256626988,38.41527122862802,28,3.169870725071154,0.5566795142128285,23,106.12359330439057,1.8898637952869604,11,2,5,0.5982632163736658,27.166464710717957,3,13,13.936412422959682,0,64.73517311369937,1,api_misunderstanding
69.57453251564479,40.12404013466665,20,1.7699252612453245,0.5303479283903817,72,132.4988282775968,2.8317706596997305,1,0,0,0.0,110.33405902533171,4,12,7.6805959906812555,1,69.31951301614285,1,logic_bug_confusion
37.214834524399954,27.467130858096365,34,1.844859231864546,0.8095561663067373,43,95.76735273194406,2.850590970868392,11,1,6,0.8659068945574785,141.74212665868623,0,5,18.04786410636897,2,50.15773150380436,1,syntax_error_loop
59.959828686628015,30.320371605382036,15,1.2126649929291098,0.46864489593580627,43,168.18332513843876,2.9467815763729246,1,0,0,0.0,67.07816079093809,6,12,7.136083225134673,2,73.2915327529608,1,logic_bug_confusion
41.50289901011615,32.935007939832666,29,0.6884539246887402,0.6401347560052508,32,93.05561792121667,2.78102285826685,12,2,9,0.8156834655949428,204.64512222248715,0,4,15.118437210110455,2,57.76600043102428,1,syntax_error_loop
92.88744935876247,53.66909417096974,14,0.5418993725264717,1.0189802933217673,17,31.917017146448487,1.6388172940923356,1,1,0,0.0,198.36599386880414,0,6,16.008823909842334,4,53.24310352383244,1,concept_gap
6.40096751004169,3.6771810974173316,97,9.333999092425332,0.4640523564273429,59,77.61073325218551,1.488709404105567,1,0,0,0.0,51.072729614102315,5,1,29.970590729754317,0,18.292700125102424,0,refactoring
47.819788697234806,22.958112870494052,52,5.178371513058652,0.47390141409554093,94,232.8661831467405,2.4578529720864433,17,1,1,0.9732585657764408,104.48729418462432,9,3,10.036570033933277,0,15.459096508286398,1,typo_hunt
24.258140334755822,21.42503377562085,47,3.075085140238347,0.4910728943387131,87,193.72579986097878,2.331289768068699,10,1,1,0.956092242029311,75.52865227475122,4,2,12.989985489104285,0,22.417316817041048,1,typo_hunt
10.518042711646071,11.5360439993749,40,14.952767420412915,0.08960230262199426,34,85.70529220278335,1.5557716112056392,3,2,0,0.2956500338071507,72.04076959489053,2,8,15.959717610862407,0,34.841530229514,0,implementing_feature
19.030381745759396,9.208748381552462,57,7.907856500107258,0.10416187987485974,25,81.97131432947603,1.5632834973207748,1,2,0,0.13589813571339732,60.644292699144934,3,6,24.909336201894348,0,33.37505478731739,0,implementing_feature
66.38303606212797,23.895367544508574,36,1.0758736278951437,0.6440678022524317,43,69.846383236876,2.695130127926881,9,2,5,1.060266832540626,230.74951225192993,1,7,11.409186219995687,1,40.61674605744132,1,syntax_error_loop
39.39895996141913,18.479458218993397,57,4.866998465798139,0.5714671735581404,74,212.96693040701018,2.586467022231243,15,1,1,0.9652889536106769,77.13696506151874,4,3,13.315044763275386,0,11.337247130913948,1,typo_hunt
45.3411238069201,39.927154678984444,31,2.89712282833562,0.5490355906193667,36,72.98571479364679,1.8730242127462713,7,3,4,0.684692380289836,120.98286908919394,2,18,8.247908471614899,0,19.27088701716896,1,api_misunderstanding
46.073960445809846,25.98422682063962,39,2.5575128741394666,0.5190737416932242,27,69.10283276381233,2.8033545842349765,8,2,4,0.6368007016665564,114.23227420516973,2,15,11.49590356326973,1,48.368087850024565,1,api_misunderstanding
10.167643841652682,10.082764267168931,78,9.817651469088938,0.1104329007830511,37,59.90364179129776,1.4007348851460277,4,1,0,0.19015017322715436,62.323632975839566,3,9,22.573921662868816,0,18.12071025209428,0,implementing_feature
43.248118718585964,29.098372562816397,25,1.997984303037242,0.8104041694892262,57,94.65695730641171,2.1020617131428128,8,2,5,0.6982919818786395,230.25356166385367,1,3,14.611724673961445,1,47.955216943992916,1,syntax_error_loop
13.672600944472007,4.637718052974112,54,8.601530570637518,0.4295313695057052,52,97.62758213994314,1.6306387437220418,0,0,0,0.0,51.052871741422294,6,2,20.961485352739682,0,25.474646746751617,0,refactoring
4.484012022654181,5.66838791733511,79,13.289047446804476,0.32206792658615935,30,130.24906727073144,1.6962392163553197,1,0,0,0.0,50.23308449328783,4,1,22.32621083517631,0,23.9007696057908,0,refactoring
51.47465047815245,37.29301415807927,15,1.3570278298848975,0.6129331784629249,73,129.35869221801943,2.812428688350669,0,0,0,0.0,74.12509190717148,3,12,6.9061582930405905,3,70.59357502409568,1,logic_bug_confusion
71.21862748609296,34.81779422438165,29,1.8210946280959706,0.6179037126647132,62,198.6835951961475,2.892690327018907,0,0,0,0.0,86.84995659485968,6,14,11.012497245919242,1,61.23249824937031,1,logic_bug_confusion
37.309231446459876,20.37388133960984,37,3.7167507625063285,0.31361354341269576,61,213.7226803570374,2.7925350324994547,12,1,1,1.0217233434673028,93.85695978627932,7,3,11.469677510652653,0,12.256908505681267,1,typo_hunt
35.39783368141558,12.142763433392785,49,3.4718064326282776,0.49769314550475274,81,230.16907419541155,2.7253705246997457,11,1,1,0.945976190501078,77.6618386807898,5,3,15.820463970466639,0,10.18968849290306,1,typo_hunt
38.77826001933598,32.39896001334056,44,2.867106331550087,0.5648392571718132,36,83.6338723493043,2.476212700084,7,2,5,0.6665165643942378,113.27222993674248,4,15,6.987044846850976,1,53.6963697229547,1,api_misunderstanding
42.37156765499048,37.516702755668206,27,1.3117371620350577,0.4064067420182394,65,183.36797095817744,2.717157591328823,0,0,0,0.0,95.1276851677027,4,14,8.884542486391116,3,47.287645237827014,1,logic_bug_confusion
6.4101219568804995,8.296689311659108,43,7.2918976085164715,0.24607710331679616,25,56.90050088532737,1.2186495072592325,2,1,0,0.0,44.229574260971674,4,1,47.22102690288936,0,11.397482345955144,0,steady_progress
69.63181505814876,32.40348239166622,16,1.5045239018188188,0.40580904721347094,54,137.1869095109362,2.9641806610871715,0,0,0,0.0,83.43123951980718,7,14,9.315276557123742,2,71.20038515470502,1,logic_bug_confusion
10.90304480604612,12.816197015028163,33,4.36706787743711,0.34359892494803757,35,77.80760647223063,1.0881875881331573,4,2,0,0.25040925264809827,30.8412337206599,9,4,15.936478269867171,0,18.21883386988753,0,debugging_successfully
31.10624870822582,46.56333791663294,37,3.7318720624954222,0.7314446899976996,20,103.37576017821172,1.7962334188345699,11,2,5,0.6263888494350022,83.63463128557098,2,16,3.5893056119135744,0,43.22560495997553,1,api_misunderstanding
8.341422564657039,7.647303265818674,50,8.170148401798388,0.15462121141192253,15,45.861734160286815,1.150931027118473,2,1,0,0.0,40.68799979072467,3,1,40.46009744319719,0,28.845077083678053,0,steady_progress
7.337945685845951,11.596489404968963,39,8.779523114515941,0.18800998375824715,19,57.41728488445879,1.0406292819860632,1,0,0,0.0,47.59996872718298,3,0,25.062954534899852,0,19.09850233661664,0,steady_progress
67.04850722078152,33.25115754724773,34,1.509377025699665,0.6469591025770368,51,60.2420624097694,2.4147436353535663,10,1,5,0.9567791509795665,159.7625264337525,1,5,22.69278053265165,1,64.28642544014555,1,syntax_error_loop
44.53548000158694,24.064663462275263,26,1.5240921667997958,0.5185008833773083,31,88.28133742588186,2.526778164877136,13,1,9,0.7810593194377231,199.62104053967826,0,4,17.862810558000326,1,62.4644689773085,1,syntax_error_loop
47.75141038437116,38.286167876245834,28,1.97511293147619,0.5753680655623891,50,137.31886544060353,3.2493746236753096,0,0,0,0.0,78.7481861663875,7,8,7.502811184563858,1,69.97883542431647,1,logic_bug_confusion
32.11711119843026,18.294562763718826,48,3.73069028237057,0.4105712519533395,51,193.35233972955646,2.39992512208092,13,1,1,0.9663496885928831,89.88461535063087,4,2,15.133151888185205,0,17.94425503423193,1,typo_hunt
16.778177641928515,8.410189359541807,25,6.912158320969948,0.2920678359005045,34,77.82573408329631,1.3037078870763392,6,2,1,0.2892228868456155,39.940691472632324,8,3,21.937303492111017,0,14.509076763317031,0,debugging_successfully
11.147370260441734,9.606797472934351,43,11.045981785002619,0.14408449388511332,31,85.65433778030659,1.1417016970505278,1,2,0,0.22079368961262483,38.382388764956325,3,9,23.710807248627805,0,19.977986201647276,0,implementing_feature
97.39994497613291,63.51474849944009,7,0.5475947273553885,0.8296249694601345,23,34.91298481001399,1.4767965475222187,0,1,0,0.0,272.47032837001996,0,6,23.983057496860695,3,74.24824581736728,1,concept_gap
12.573717249275623,4.981321471887194,25,4.067110253214947,0.26885552067655044,31,76.3385515278074,1.6273803189676568,4,3,1,0.25681866696383643,19.205087197066064,9,3,27.264813930361267,0,18.974912730404984,0,debugging_successfully
20.74344979142278,12.262795777682644,23,4.215701716889012,0.3184839193253423,31,86.7385423289701,1.4606907862499547,7,3,0,0.28673720368042066,33.90143751417876,7,5,24.88988725713894,0,22.867456328056893,0,debugging_successfully
57.67079350747077,33.85226494417202,48,1.7737841743432197,0.7543224160023491,51,96.44973053273388,3.2398086020742194,11,1,6,0.8013486110527939,173.73922567823215,0,3,9.791639369751692,2,56.40224234587981,1,syntax_error_loop
48.767976697208866,24.7893126349877,36,2.584891640553864,0.7896037495153939,32,78.1376118879977,1.7699407885986342,8,2,5,0.6068072269248621,145.71922478558702,3,15,11.505055135506364,0,60.52841613079871,1,api_misunderstanding
30.533828220758622,21.630105797913014,50,4.380287206586167,0.30201487612334194,60,223.80942183932333,2.5575237506952457,19,1,1,0.8692369661467216,110.42435187463226,8,5,11.418671039352905,0,12.92875899284914,1,typo_hunt
65.40112898816358,43.08289602638193,18,1.139898532351885,0.4665119247940394,63,151.31734340431606,2.7989102700991233,0,0,0,0.0,74.4797141494501,4,12,7.186288552608575,2,64.34540250874917,1,logic_bug_confusion
46.91965074734287,34.13773331654855,33,1.4758924321022322,0.6756568858660915,69,173.33756168697312,3.003837883254948,1,0,0,0.0,60.101764595369836,6,13,7.650073990511858,1,65.77243435722335,1,logic_bug_confusion
18.16992730133106,9.774152583273699,27,3.139107547320207,0.3597237155601946,44,108.31594018546254,1.3754904539453368,7,2,0,0.455522705113798,38.03427755186876,6,2,33.489751673862045,0,20.20083373730194,0,debugging_successfully
15.332240266419921,10.710841016378337,29,6.8516716157194955,0.25569181736359736,39,106.71248521661464,1.8729077862890176,6,3,1,0.4325837741154803,34.52906216155272,8,2,21.356106206936545,0,24.938802833346728,0,debugging_successfully
10.576909329539996,5.2611839927205875,85,9.26809983902565,0.49860956094587566,59,73.84549943944432,1.6761824507595446,1,0,0,0.0,49.42387989707167,6,3,15.49584054970249,0,14.418907133972178,0,refactoring
39.326672086705344,34.36836875981708,41,2.5530537295989872,0.3730553230998578,39,57.02209182904467,2.0081032627417583,9,2,3,0.8492015281801326,164.09452280493542,4,18,7.882685437058318,0,32.163263395248855,1,api_misunderstanding
62.55488147550446,37.55765608488796,42,3.202391288759532,0.5378730200372904,38,73.6067330881701,1.4788763607325017,11,2,4,0.5974442168333196,120.1722415410709,3,14,8.569382743435172,1,42.08888999753903,1,api_misunderstanding
32.047710580421686,40.663801654451724,22,1.0534012833242912,0.4889835705436181,58,137.10726218604785,2.68330497872025,1,0,0,0.0,58.06449032536731,7,12,11.806568912117744,1,58.54531097996883,1,logic_bug_confusion
57.96330662599168,33.219615698293225,16,1.4782457941391154,0.6060705528457221,56,160.70549184995306,2.7584849984170745,1,0,0,0.0,67.77245066595421,5,14,5.676178192244974,2,68.66251636315391,1,logic_bug_confusion
64.84415118237388,26.893068616017977,36,2.515698900959937,0.7040205222525416,56,118.316647927584,2.5887535165671447,10,1,8,0.7851620741502231,195.3211228661623,1,7,13.874745225101174,1,58.057875295983074,1,syntax_error_loop
11.933290861340968,7.360784769140135,48,9.339352390592245,0.19818367755827332,27,46.15105030951014,1.2541096072662996,1,0,0,0.0,46.96412753137113,6,2,38.90686295635782,0,7.421505520757453,0,steady_progress
7.775118096205499,5.342913805240462,91,16.065243007743845,0.39274463480058014,45,86.10220043645842,2.50276067990438,1,0,0,0.0,46.912928245560174,6,1,24.444475478354605,0,24.596181370551896,0,refactoring
11.32063394731762,7.743469343880616,31,5.33101515852641,0.37594195206791137,35,104.22774800336715,1.5575726749551813,6,3,1,0.2571905686590896,36.10783031662674,7,4,33.10281226146358,0,20.259850122250008,0,debugging_successfully
16.90457811726774,4.984780366417631,34,5.416458849572372,0.3479747012189524,38,84.76892477751248,1.4250301936157874,7,2,1,0.23012542166095606,40.231484004709934,6,2,13.26293522647256,0,21.29570159067688,0,debugging_successfully
61.18007298777413,37.70559034287187,38,3.3753146335450133,0.6171401107291875,21,74.02036114826961,2.2526404165059426,10,3,3,0.5558157129549175,158.92489978589853,4,19,6.068601589457764,0,51.4648866083924,1,api_misunderstanding
1.3208458301576687,2.150034629316726,35,4.591370261509237,0.2678248912912663,36,86.0917084213337,1.605369009401884,6,3,1,0.22161253306179673,41.90741238734547,5,5,36.066419443459026,0,11.892573332327727,0,debugging_successfully
15.064441060457273,9.922500803087752,20,3.582150040673101,0.2590958395548609,35,67.36993257985085,1.5015714067047157,7,2,1,0.2879599254989776,28.171679875752805,7,2,30.240171424240277,0,21.88636691379051,0,debugging_successfully
36.41731773783537,44.017079745079805,34,1.463572547538175,0.41072121044440246,73,90.06378783028224,2.5741146276916775,0,0,0,0.0,109.4899792308727,5,9,7.739724369987765,3,69.59968142671448,1,logic_bug_confusion
5.458078110834179,3.1671383593301616,67,11.472932413840928,0.39183105196234536,34,104.23816913776137,1.91318414012055,1,0,0,0.0,58.07177002458156,5,2,31.273331968944245,0,17.85918502946647,0,refactoring
33.73075603305131,14.066792413174763,47,4.514178207894036,0.5329152530132432,93,249.96807069950134,2.8474213701058493,18,1,1,0.8786937233665351,99.09247635917184,4,3,10.2783315529946,0,17.67804461693131,1,typo_hunt
39.542619132226996,40.8351093316801,28,1.612427310425631,0.5916111920671746,56,113.30354321008647,3.2404310439337656,0,0,0,0.0,115.72884559714097,4,14,5.287330059791792,1,77.4306650626173,1,logic_bug_confusion
4.1153313261452595,11.304392089997616,63,9.211955263371609,0.10844008433037815,39,53.72170702285179,1.0141266281252894,1,2,0,0.16395407767691447,52.408670041709804,2,8,18.35531950690058,0,18.290420635793005,0,implementing_feature
13.63743301388467,9.69068225881071,46,11.034209925294052,0.12608125966661107,34,53.942803068714355,1.343152922005597,1,2,0,0.18973580752793687,44.06425490429776,2,9,28.824174331122222,0,24.42509066391763,0,implementing_feature
85.37161168422593,61.685803642733816,6,0.6003884375914383,0.993774376326977,10,34.52808211117509,1.1245931453282139,2,0,0,0.0,250.73653094778248,0,6,21.254755103560214,4,70.33653410150174,1,concept_gap
33.60231358116906,39.360638919811365,20,1.5161617135012124,0.5249797930456774,48,137.0783201669175,2.9401958259341434,0,0,0,0.0,107.53419253785856,4,8,8.3770556623833,3,73.23965980012089,1,logic_bug_confusion
9.454386836241689,7.139792585224084,85,13.532341383538613,0.4078316310809193,48,107.77092892793887,1.404573388473985,0,0,0,0.0,49.3848579163295,7,3,40.27705871139319,0,17.577849542049677,0,refactoring
52.08477668936061,38.96167419549661,27,2.603190657960589,0.5051850674262075,24,76.97340761570999,2.111748327808738,7,2,5,0.6461463018909168,125.2060841439696,4,18,7.622705768052598,1,37.561064603706086,1,api_misunderstanding
